,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
2214,2214,0.0,0.0,1.0,0.0,jimcramer,2019-04-01 19:46:29,Facebook Courts Quality Content Partners Offering Cash on the StockoftheDay ,,6,11,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [60, 74]}]"
2215,2215,0.6808,0.0,0.763,0.237,jimcramer,2019-04-01 20:19:42,RT Tim Sloan did the right thing and took one for the team which I think is actually something worth celebrating ,"""Tim Sloan did the right thing and took one for the team, which I think is actually something worth celebrating,"" @JimCramer says https://t.co/buBB1ghQJQ",5,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}]"
2216,2216,0.2449,0.155,0.633,0.212,jimcramer,2019-04-01 20:45:00,StockoftheDay Facebook Has More to Gain Than Lose from Mark Zuckerbergs Proposed Regulations ,,11,30,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [97, 108]}]"
2217,2217,-0.3612,0.10099999999999999,0.899,0.0,jimcramer,2019-04-01 20:54:54,inexpensive relative to the cloud kings relative to other high multiple stocks that was the compare and you know i said that so why would you distort it I need you to focus or leave ,,4,38,[]
2218,2218,-0.0635,0.08199999999999999,0.79,0.129,jimcramer,2019-04-01 21:16:27,i acknowledge that tonight I thought it would work at 75 because it is cheaper than a lot of other stocks that have less growth I thought they priced it well and did good work but it opened too high and theres a lot of bad money in it Short of shooting myself is that okay ,,27,295,[]
2219,2219,-0.8555,0.402,0.598,0.0,jimcramer,2019-04-02 02:40:14,RT explains why fentanyl the highlyaddictive pain killer at the heart of the opioid epidemic could stall U ,"@JimCramer explains why fentanyl, the highly-addictive pain killer at the heart of the opioid epidemic, could stall U.S.-China trade talks https://t.co/k51aS0jTjb",12,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [20, 30]}]"
2220,2220,0.0,0.09,0.82,0.09,jimcramer,2019-04-02 02:43:32,Look if you got 100 shares of LYFT and it opened at 87 no one said you couldnt sell I dont get this ,,13,134,[]
2221,2221,-0.7906,0.17800000000000002,0.8220000000000001,0.0,jimcramer,2019-04-02 07:42:30,Enough with the Lyft already there is no vast conspiracy There was simply an opening that was too highbrought about by retail market orders I thought it would hold It didnt There are 500 stocks on fire now focus on them,,21,257,[]
2222,2222,-0.1779,0.105,0.8029999999999999,0.092,jimcramer,2019-04-02 07:44:06,Honestly i now have to go away from Twitter for a bit because i see if you make a mistakethinking Lyft would holdand admit you made a mistake it is worse than if you say you didntI dont have time for that and wont opine again on this kind of deal,,80,1223,[]
2223,2223,-0.4019,0.231,0.769,0.0,jimcramer,2019-04-02 12:54:46,StockoftheDay Walgreens WBA stock falls after earnings guidance disappoint via ,,17,25,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [82, 96]}]"
2224,2224,-0.4588,0.214,0.7859999999999999,0.0,jimcramer,2019-04-02 13:14:15,CVS already bit the bullet This was outrageous that they didnt preannounce ,,4,15,[]
2225,2225,0.29600000000000004,0.0,0.855,0.145,jimcramer,2019-04-02 13:14:54,yeah SEC really checking things out They are on CBS correct Very disciplined outfit ,,3,14,[]
2226,2226,0.5256,0.098,0.687,0.215,jimcramer,2019-04-02 13:15:49,Heres a really great liei cant even trade let alone get an allocation I think you need XANAX ,,5,32,[]
2227,2227,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 13:16:17,You need prozaci lived in my cari know america ,,15,225,[]
2228,2228,0.5106,0.0,0.619,0.381,jimcramer,2019-04-02 13:48:00,GDP growth rising Plus s take on Amazon Market Recon ,,2,14,"[{""screen_name"": ""Sarge986"", ""name"": ""Stephen Guilfoyle"", ""id"": 378334234, ""id_str"": ""378334234"", ""indices"": [25, 34]}]"
2229,2229,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 13:50:40,Yo Sparky they have 4 billion in cash I am buying you contacts and some Visine and some Eylea ,,4,69,[]
2230,2230,0.4215,0.0,0.0,1.0,jimcramer,2019-04-02 13:50:58,True ,,0,10,[]
2231,2231,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 13:51:21,some need klonopin ,,4,17,[]
2232,2232,0.6369,0.0,0.41700000000000004,0.583,jimcramer,2019-04-02 13:51:53,But I did my best ,,1,42,[]
2233,2233,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 13:52:08,RT Now on LYFT The unicorns will plough through The brokers who are working on these deals are ,Now @SquawkStreet @jimcramer on $LYFT: The unicorns will plough through. The brokers who are working on these deals are going to look at this and try to do something else...try to get iron-clad buyers. https://t.co/Z23qjwjG3u,3,0,"[{""screen_name"": ""ShannanSiemens"", ""name"": ""Shannan Siemens"", ""id"": 163566509, ""id_str"": ""163566509"", ""indices"": [3, 18]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [24, 37]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [38, 48]}]"
2234,2234,0.4404,0.0,0.912,0.08800000000000001,jimcramer,2019-04-02 13:54:05,I did that this morning I hope you listened ALternatively i could say i didnt know what i was doing But i have worked with syndicate desks and Karen Cramer knew more than anyone about the process ,,2,13,[]
2235,2235,0.7698,0.0,0.375,0.625,jimcramer,2019-04-02 13:54:32,This is very gracious thank you ,,3,48,[]
2236,2236,0.1531,0.095,0.769,0.136,jimcramer,2019-04-02 13:55:57,As i said this price was better than the 100 we kept hearing But i am giving you a prescription for anger management and i am throwing you out of the first 8 games of the season chief ,,8,71,[]
2237,2237,-0.4404,0.217,0.6829999999999999,0.099,jimcramer,2019-04-02 13:56:22,Could end up being a bad short have to be careful cant borrow it ,,2,11,[]
2238,2238,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 14:02:19,RT When can you tell if an IPO is all hype or is there a longterm story to invest in and are LIVE at 1 ,When can you tell if an IPO is all hype or is there a long-term story to invest in? @JimCramer and @MarKatRoss are LIVE at 10 ET: https://t.co/lJvER0tkwI,2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [99, 109]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [114, 125]}]"
2239,2239,0.7096,0.0,0.731,0.26899999999999996,jimcramer,2019-04-02 14:28:08,RT Portfolio managers care more about Chinese expansion than they do Chinese trade talks according to Yes Monday ,"Portfolio managers care more about Chinese expansion than they do Chinese trade talks according to @jimcramer Yes, Monday's move was driven by the Chinese PMI and it wasn't clear how much the long-side bulls cared about Chinese growth -- or lack of it. https://t.co/o2vvkxuHgm",4,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [114, 124]}]"
2240,2240,0.5574,0.0,0.685,0.315,jimcramer,2019-04-02 14:32:55,RT Do you trust Boeing BA as a company and want to know,Do you trust Boeing $BA as a company? @JimCramer and @marKatRoss want to know!,10,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [53, 63]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [68, 79]}]"
2241,2241,0.1531,0.135,0.7140000000000001,0.151,jimcramer,2019-04-02 14:35:04,Syndicate desk supporting LYFT Can shorts break it Thats the battleground Remember i keep hearing it has no income Many high growth companies do not have income when they come public,,8,42,[]
2242,2242,0.2263,0.079,0.7909999999999999,0.13,jimcramer,2019-04-02 14:40:01,RT has a solution for that pay gap Close it Catch s full interview with Krawcheck here https ,.@SallieKrawcheck has a solution for that pay gap: Close it. Catch @MarKatRoss's full interview with Krawcheck here: https://t.co/cb4aJCc8wT #EqualPayDay https://t.co/fF1iCoib5g,7,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""SallieKrawcheck"", ""name"": ""Sallie Krawcheck"", ""id"": 353737617, ""id_str"": ""353737617"", ""indices"": [16, 32]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [82, 93]}]"
2243,2243,-0.6597,0.14800000000000002,0.852,0.0,jimcramer,2019-04-02 14:45:43,It would make sense if JPM wants to get more IPO business that it stabilize LYFT right here and take it back up But thats an awful lot of fire power thats needed,,3,27,[]
2244,2244,0.7239,0.0,0.843,0.157,jimcramer,2019-04-02 14:47:42,You do not understand how high growth companies are valued Its one of the the stock that is used to compare Remember what happened to Twilio and Uber if you want to talk recurring revenue Cmon Carl I know you know this ,,5,17,[]
2245,2245,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 14:48:28,This is an incredible stat There is such overbuilding everywhere but it never ends What are you hearing about Brooklyn ,,10,26,"[{""screen_name"": ""robtfrank"", ""name"": ""Robert Frank"", ""id"": 54979079, ""id_str"": ""54979079"", ""indices"": [125, 135]}]"
2246,2246,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 14:49:07,April 4th Judgment day ,,11,48,[]
2247,2247,0.0516,0.0,0.97,0.03,jimcramer,2019-04-02 14:51:46,I have a daughter that works in the mental health field and one going to school to learn business you are taking an illadvised position when you talk about my daughters in your first tweet Your second tweet will be an apology ,,10,174,[]
2248,2248,-0.4019,0.08800000000000001,0.912,0.0,jimcramer,2019-04-02 14:52:46,syndicate must stabilize it or lose a heap of business going forward They will go back to those who bought on the deal and explain to them whats going on ,,9,14,[]
2249,2249,0.29600000000000004,0.0,0.8640000000000001,0.136,jimcramer,2019-04-02 16:01:23,As Pinterest gears up for IPO Twitter and Snap may shed light on its prospects ,,6,12,"[{""screen_name"": ""AnnieGaus"", ""name"": ""Annie Gaus"", ""id"": 28586924, ""id_str"": ""28586924"", ""indices"": [81, 91]}]"
2250,2250,-0.5423,0.41200000000000003,0.588,0.0,jimcramer,2019-04-02 16:34:18,man was this walgreens quarter bad,,11,72,[]
2251,2251,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 16:37:26,Facebook getting real mojo from this Deutsche Bank piece basically begging them to be Instagram I think you get this because if Zuckerbergs epistle,,4,27,[]
2252,2252,0.1419,0.038,0.91,0.052000000000000005,jimcramer,2019-04-02 16:52:39,I dont agree with the cashout of the underwriters and banksthey are doing their thing but Lyft many companies come public to get liquidity They arent alone but this was less egregious than most You dont need to own it ,,2,19,[]
2253,2253,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 16:53:50,the world of finance have you looked at the cash position I am sending you a balance sheet handbook and some glasses ,,3,86,[]
2254,2254,0.9246,0.0,0.7170000000000001,0.28300000000000003,jimcramer,2019-04-02 16:54:55,What i love is the heat i take versus the underwriters who didnt stabilize LYFT They better come in now or they wont do all that well going forward Me I will continue to try to do my best for you,,20,579,[]
2255,2255,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 17:10:32,NEXT,,2,37,[]
2256,2256,0.34,0.0,0.902,0.098,jimcramer,2019-04-02 17:29:01,RT Maybe your mom should have let you play more video games One of the biggest drivers in the booming esports industry educ ,Maybe your mom should have let you play more video games... One of the biggest drivers in the booming esports industry: education. Read our full esports whitepaper here: https://t.co/vStCMV02zP https://t.co/p4pUlRgucd,4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}]"
2257,2257,-0.0516,0.126,0.758,0.11599999999999999,jimcramer,2019-04-02 17:43:20,RT Tencent and Broadcoms debt offerings could pave the way for fresh MampA has your Tech Check ,Tencent and Broadcom's debt offerings could pave the way for fresh M&amp;A - @EricJhonsa has your Tech Check https://t.co/xfB77ndmJ7,5,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [93, 104]}]"
2258,2258,0.8225,0.0,0.397,0.603,jimcramer,2019-04-02 17:59:25,You do fabulous work I love this stuff ,,4,13,[]
2259,2259,0.3818,0.052000000000000005,0.833,0.115,jimcramer,2019-04-02 18:00:01,The syndicate is supporting this one big time at this level trying to absorb all the selling in a serious attempt to stabilize Lyft ,,5,22,[]
2260,2260,0.6597,0.0,0.735,0.265,jimcramer,2019-04-02 18:01:09,LyftCramer bashers let me just say my favorite game is WhackaMole and i play it with a sledge hammer,,28,432,[]
2261,2261,-0.5267,0.45899999999999996,0.541,0.0,jimcramer,2019-04-02 18:17:45,None dare call it conspiracy ,,5,18,[]
2262,2262,0.7089,0.0,0.6709999999999999,0.32899999999999996,jimcramer,2019-04-02 19:29:01,RT Just 17 percent of workers are very confident about having a financially secure retirement ,"""Just 17% percent of workers are very confident about having a financially secure retirement.” https://t.co/b7leclAyM6",5,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}]"
2263,2263,0.7906,0.0,0.8109999999999999,0.18899999999999997,jimcramer,2019-04-02 20:00:00,I love that the bankers come out at 358 to say they arent stabilizing it Where were theyWhy werent they sopping up supply to make it easier for real buyers to come in,,7,61,[]
2264,2264,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 20:48:14,We will talk about CVS on our club call ,,2,14,[]
2265,2265,-0.5106,0.524,0.47600000000000003,0.0,jimcramer,2019-04-02 20:52:53,Angry moth to flame ,,2,29,[]
2266,2266,0.3612,0.0,0.894,0.106,jimcramer,2019-04-02 21:14:41,I dont know what you are talking about I have routinely pulled allnighters in the last few years 330 am is like Rumpelstiltskin time ,,6,81,[]
2267,2267,0.8979,0.0,0.544,0.456,jimcramer,2019-04-02 21:46:09,I love Metallica Thank you for introducing to me to them and their music Just the best ,,12,80,"[{""screen_name"": ""Benioff"", ""name"": ""Marc Benioff"", ""id"": 22330739, ""id_str"": ""22330739"", ""indices"": [28, 36]}]"
2268,2268,0.1027,0.157,0.602,0.24100000000000002,jimcramer,2019-04-02 22:23:20, Intels New Server Chips Add a Fresh Wrinkle to Its Growing Fight with AMD ,,7,14,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [1, 12]}]"
2269,2269,0.3612,0.0,0.545,0.455,jimcramer,2019-04-02 23:00:10,thank you so much ,,6,12,[]
2270,2270,0.0,0.0,1.0,0.0,jimcramer,2019-04-02 23:00:40,Never minded it ,,6,40,[]
2271,2271,-0.1027,0.065,0.935,0.0,jimcramer,2019-04-02 23:01:11,RT Lets talk Lyft LYFT has had to think long and hard about Lyft the stock not the ridesharing company https ,"Let's talk Lyft $LYFT @jimcramer has had to think long and hard about Lyft, the stock, not the ride-sharing company. https://t.co/nJkG4IdDbu",6,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [38, 48]}]"
2272,2272,0.3612,0.0,0.667,0.33299999999999996,jimcramer,2019-04-02 23:16:21,thank you long day means a lot ,,12,137,[]
2273,2273,0.5106,0.0,0.852,0.14800000000000002,jimcramer,2019-04-02 23:59:00,RT Do you still trust Boeing BA as a company Tell and and take part in our Twitter poll here https ,Do you still trust Boeing $BA as a company? Tell @JimCramer and @marKatRoss and take part in our Twitter poll here: https://t.co/79cb59a7rK https://t.co/NlbX1lv3XX,9,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [64, 74]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [79, 90]}]"
2274,2274,0.5719,0.0,0.748,0.252,jimcramer,2019-04-03 01:23:34,Recipe for Retirement Success Simple Advice Consistency and Time via Mark Bordelove ,,6,31,[]
2275,2275,0.6908,0.10400000000000001,0.602,0.293,jimcramer,2019-04-03 02:06:06,I love taking them on because they are all shorttimers I respect longhaulers with manners even if i disagree with them ,,10,227,[]
2276,2276,0.5719,0.0,0.44799999999999995,0.552,jimcramer,2019-04-03 02:06:48,pleasure was all mine ,,3,38,[]
2277,2277,0.7269,0.043,0.759,0.19699999999999998,jimcramer,2019-04-03 08:57:43,Always good to wake up to these comments after having to play WhackaMole against some seriously illadvised individuals who will be blown out of the game by the end of the quarter thank you ,,6,162,[]
2278,2278,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 12:09:27, whats with this Viacom deal seems big,,0,10,"[{""screen_name"": ""JohnLegere"", ""name"": ""John Legere"", ""id"": 1394399438, ""id_str"": ""1394399438"", ""indices"": [0, 11]}]"
2279,2279,0.4939,0.0,0.758,0.242,jimcramer,2019-04-03 12:18:03,Semiconductor stocks surge as StockoftheDay Taiwan Semi signals smartphone strength via ,,5,26,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [89, 103]}]"
2280,2280,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 12:42:00,RT Its not too late to late to jump on our BA poll and will talking about it LIVE at 10 ET ,It's not too late to late to jump on our $BA poll. @JimCramer and @marKatRoss will talking about it LIVE at 10 ET https://t.co/79cb58SwAc,3,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [66, 76]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [81, 92]}]"
2281,2281,-0.0516,0.217,0.58,0.203,jimcramer,2019-04-03 13:08:01, on USChina trade deal progress GameStops awful quarter Market Recon ,,5,10,"[{""screen_name"": ""Sarge985"", ""name"": ""Mike 'Sarge' Riley"", ""id"": 38705353, ""id_str"": ""38705353"", ""indices"": [1, 10]}]"
2282,2282,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 13:15:51,I think your deal with Viacom is big big big ,,4,53,"[{""screen_name"": ""JohnLegere"", ""name"": ""John Legere"", ""id"": 1394399438, ""id_str"": ""1394399438"", ""indices"": [45, 56]}]"
2283,2283,0.7506,0.0,0.6970000000000001,0.303,jimcramer,2019-04-03 13:16:11,RT How do you engineer an upside surprise when you are running a restaurant and entertainment chain is ready to PL ,How do you engineer an upside surprise when you are running a restaurant and entertainment chain? @JimCramer is ready to $PLAY https://t.co/HIqjbd9nvY,3,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [113, 123]}]"
2284,2284,0.0717,0.177,0.6759999999999999,0.147,jimcramer,2019-04-03 13:16:20,RT The semiconductor space may be hard to understand so in honor of FinancialLiteracyMonth Ill be talking to ab ,"The semiconductor space may be hard to understand, so in honor of #FinancialLiteracyMonth, I'll be talking to @jimcramer about the one thing investors need to know about this space over on @TheStreet's LIVE show at 10am ET.",2,0,"[{""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [3, 14]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [126, 136]}]"
2285,2285,-0.8689,0.233,0.72,0.047,jimcramer,2019-04-03 13:22:59,Haterswhere the hell are you I mean come on chowderheadswhich was a term Moe reserved for real jerks Hey Sparky come on I am ready Are you exhausted I was up at 3 waiting for Musk to attack me with made up numbers ahead of his court date,,46,551,[]
2286,2286,-0.6808,0.151,0.8220000000000001,0.027000000000000003,jimcramer,2019-04-03 13:27:52,A lot of people say pay not attention to the haters I say thats what the cowards do who cant take the heat I exhaust them by out working them and being relentless cause thats who i am and always will be Im from Philly,,85,1460,[]
2287,2287,0.7269,0.0,0.621,0.379,jimcramer,2019-04-03 13:28:22,I never threw a snowball at Santa cause he was having a pretty good year,,3,42,[]
2288,2288,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 13:44:26,I am suspending the Geneva Convention to retaliate because my dad was from 9th and Reed and my mom from Broad and Lindley ,,2,24,[]
2289,2289,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 13:45:24,Heres a guy who would be taken down by the Phanatic in the first round UFC On DIsney Bob Iger are you watching ,,2,17,[]
2290,2290,0.4201,0.0,0.866,0.134,jimcramer,2019-04-03 13:46:08,RT Completely agree with your remarks about Professor Gruver I had him last semester and can attest to never gettin ,@jimcramer Completely agree with your remarks about Professor Gruver. I had him last semester and can attest to never getting out of class until five minutes past the end time. In my opinion one of the best teachers here at Bucknell. https://t.co/Une90QVDgv,7,0,"[{""screen_name"": ""turnerb15"", ""name"": ""Benny"", ""id"": 821671651, ""id_str"": ""821671651"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [15, 25]}]"
2291,2291,0.3818,0.24100000000000002,0.278,0.48100000000000004,jimcramer,2019-04-03 13:47:07,I treasure respectful discourse even as i disagree ,,1,34,[]
2292,2292,-0.3818,0.16699999999999998,0.833,0.0,jimcramer,2019-04-03 13:57:51,RT Its no secret that semiconductors can be hard to wrap your head around Fortunately thats where comes in Catc ,"It's no secret that semiconductors can be hard to wrap your head around. Fortunately, that's where @JimCramer comes in. Catch him live with @marKatRoss at 10 ET https://t.co/to5xqkuYU6",4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [114, 124]}]"
2293,2293,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 15:04:10,s says the cryptocurrency comeback could be benefiting semi stocks ,,3,14,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [1, 11]}, {""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [14, 28]}]"
2294,2294,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 15:58:17,How could this be a FAANG market,,7,51,[]
2295,2295,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 15:59:50,Nvidia versus Xilinx my money is on Nvidia ,,21,241,[]
2296,2296,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 18:55:27,RT Understanding the semiconductor industry comes down to an old Cramer standby Do your homework breaks down whe ,Understanding the semiconductor industry comes down to an old Cramer standby -- Do your homework. @JimCramer breaks down where to start: https://t.co/0Eb8cosbEf https://t.co/0UPQTFngn2,6,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [113, 123]}]"
2297,2297,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 21:14:15,Why Viacoms Deal With TMobile Makes a Lot of Sense to ,,3,12,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [56, 67]}]"
2298,2298,0.4576,0.0,0.8,0.2,jimcramer,2019-04-03 21:38:57,Hanging out with one of the most charitable men on earth Tony Robbins ,,9,270,[]
2299,2299,0.3612,0.0,0.828,0.172,jimcramer,2019-04-03 21:56:13,Feels like spring I am thinking Home Depot here i come Suggestions for the garden,,23,449,[]
2300,2300,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 21:56:54,Tony and hanging in the green room ,,3,54,"[{""screen_name"": ""ReginaGilgan"", ""name"": ""Regina Gilgan"", ""id"": 145873325, ""id_str"": ""145873325"", ""indices"": [9, 22]}]"
2301,2301,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 21:58:35,RT VIDEO joined and on the trading floor of the to discuss the new Dow Wat ,VIDEO: @JimFitterling joined @JimCramer and @CarlQuintanilla on the trading floor of the @NYSE to discuss the new Dow. Watch the replay: https://t.co/JJXdzh5i5D $DOW,7,0,"[{""screen_name"": ""DowNewsroom"", ""name"": ""Dow"", ""id"": 15695369, ""id_str"": ""15695369"", ""indices"": [3, 15]}, {""screen_name"": ""JimFitterling"", ""name"": ""Jim Fitterling"", ""id"": 20808273, ""id_str"": ""20808273"", ""indices"": [24, 38]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [46, 56]}, {""screen_name"": ""carlquintanilla"", ""name"": ""Carl Quintanilla"", ""id"": 114782468, ""id_str"": ""114782468"", ""indices"": [61, 77]}, {""screen_name"": ""NYSE"", ""name"": ""NYSE \ud83c\udfdb"", ""id"": 21323268, ""id_str"": ""21323268"", ""indices"": [106, 111]}]"
2302,2302,0.0,0.0,1.0,0.0,jimcramer,2019-04-03 23:03:00,RT What does the DowDuPont DOW spinoff mean for investors senior portfolio analyst for s ,"What does the DowDuPont $DOW spinoff mean for investors? @jeffmarks_ , senior portfolio analyst for @JimCramer's https://t.co/58Mgx0gYDj investing club, breaks it down: https://t.co/8tdvoFY905 https://t.co/mlRbG5suG5",3,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jeffmarks_"", ""name"": ""Jeffrey Marks"", ""id"": 941067916421844992, ""id_str"": ""941067916421844992"", ""indices"": [73, 84]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [116, 126]}]"
2303,2303,0.0,0.0,1.0,0.0,jimcramer,2019-04-04 02:07:36,Kaching ,,4,17,[]
